# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
8

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
BODY,P80,0,CSYKEIZMSY,0,0,0,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 3.022540983606556986e-01, 0.000000000000000000e+00, 4.610655737704866253e-02, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,36,17
# x,y,z,u,w
2.177985489865210400e-01, 4.686299999999999910e-01, -7.000000000000001013e-03, 9.272255196210975837e-17, 2.895736528727255003e-03, -2.779644090089288368e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.799999999999999822e+00, 3.958266880232111262e+00, 4.173311976788848798e-02, 2.177985489865210678e-01, 4.686299999999999910e-01, -6.999999999999912542e-03
2.102751881016953484e-01, 4.686299999999999910e-01, -7.000000000000001013e-03, 3.184528986116163298e-17, 5.416967872675398921e-03, -1.537146403745642842e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.799999999999999822e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 2.102751881016953206e-01, 4.686299999999999910e-01, -6.999999999999985401e-03
1.996785421072608258e-01, 4.686299999999999910e-01, -7.000000000000001013e-03, 1.214306433183764966e-17, 8.850174333951778272e-03, 2.822545309444989158e-14, 6.272322909877753772e-15, 1.000000000000000000e+00, 3.799999999999999822e+00, 3.827739635619072267e+00, 1.722603643809275942e-01, 1.996785421072608258e-01, 4.686299999999999910e-01, -7.000000000000013156e-03
1.851808174299326426e-01, 4.686299999999999910e-01, -7.000000000000001013e-03, 1.647987302177966740e-17, 1.333111567017213929e-02, 2.290215907848136540e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.799999999999999822e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 1.851808174299326426e-01, 4.686299999999999910e-01, -7.000000000000017493e-03
1.661157398924481554e-01, 4.686299999999999910e-01, -7.000000000000001013e-03, 5.721958498152796815e-17, 1.885076083122954813e-02, 1.030669430527859595e-14, 5.889539603016340545e-15, 1.000000000000000000e+00, 3.799999999999999822e+00, 3.586533649582798411e+00, 4.134663504172014781e-01, 1.661157398924481554e-01, 4.686300000000000465e-01, -7.000000000000014891e-03
1.423083134924396642e-01, 4.686299999999999910e-01, -7.000000000000001013e-03, 6.235962950191621637e-17, 2.513359277512069306e-02, 8.834574782512963970e-15, 4.417287391256481985e-15, 1.000000000000000000e+00, 3.799999999999999822e+00, 3.415838762408752949e+00, 5.841612375912467181e-01, 1.423083134924396365e-01, 4.686300000000000465e-01, -7.000000000000007085e-03
1.144251807035451679e-01, 4.686299999999999910e-01, -7.000000000000001013e-03, 1.430489624538199204e-17, 3.153596745711408078e-02, 2.200311093466044836e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.799999999999999822e+00, 3.216336609715709116e+00, 7.836633902842906618e-01, 1.144251807035451818e-01, 4.686299999999999910e-01, -6.999999999999997544e-03
8.411640949349633023e-02, 4.686299999999999910e-01, -7.000000000000000146e-03, 8.673617379884035472e-19, 3.705457766098312067e-02, 1.123568693842691227e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.799999999999999822e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 8.411640949349633023e-02, 4.686299999999999910e-01, -7.000000000000001013e-03
5.373371172665258877e-02, 4.686299999999999910e-01, -7.000000000000000146e-03, 2.083474391183280903e-17, 4.056057294248961720e-02, -2.395047890286000459e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.799999999999999822e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, 5.373371172665260959e-02, 4.686299999999999910e-01, -7.000000000000001013e-03
2.567208929259179317e-02, 4.686299999999999910e-01, -7.000000000000000146e-03, 5.944434420632346101e-17, 4.122784388654332499e-02, -1.598907094645195325e-15, -2.692896159402434252e-15, 1.000000000000000000e+00, 3.799999999999999822e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 2.567208929259181399e-02, 4.686300000000000465e-01, -7.000000000000004483e-03
1.691192145446079875e-03, 4.686299999999999910e-01, -7.000000000000000146e-03, 1.312556482809461687e-17, 3.888579087599823569e-02, -8.029931207302711099e-16, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.799999999999999822e+00, 2.413466350417201589e+00, 1.586533649582798411e+00, 1.691192145446092886e-03, 4.686299999999999910e-01, -7.000000000000001880e-03
-1.740987410290922854e-02, 4.686299999999999910e-01, -7.000000000000000146e-03, 2.024876365526581719e-17, 3.398478138252281067e-02, -2.960559330194693093e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.799999999999999822e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, -1.740987410290921467e-02, 4.686299999999999910e-01, -7.000000000000014891e-03
-3.167541489768649354e-02, 4.686299999999999910e-01, -7.000000000000000146e-03, 2.367436813247751133e-17, 2.722227779552846907e-02, -2.548976230433961204e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.799999999999999822e+00, 2.172260364380927733e+00, 1.827739635619072267e+00, -3.167541489768651436e-02, 4.686299999999999910e-01, -7.000000000000011421e-03
-4.159442164602150660e-02, 4.686299999999999910e-01, -7.000000000000000146e-03, 2.797157557069881010e-17, 1.910318167673034223e-02, -5.448485509897695322e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.799999999999999822e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, -4.159442164602152048e-02, 4.686299999999999910e-01, -7.000000000000024432e-03
-4.755371779628703166e-02, 4.686299999999999910e-01, -7.000000000000000146e-03, 5.706818403115869429e-17, 9.733238230142368663e-03, -5.703256194772689140e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.799999999999999822e+00, 2.041733119767888294e+00, 1.958266880232111484e+00, -4.755371779628699003e-02, 4.686299999999999910e-01, -7.000000000000039177e-03
-4.940474207604200751e-02, 4.686299999999999910e-01, -7.000000000000000146e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.799999999999999822e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, -4.940474207604200751e-02, 4.686299999999999910e-01, -7.000000000000000146e-03
2.214579003619879527e-01, 5.207000000000000517e-01, -7.000000000000002748e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 2.214579003619879527e-01, 5.207000000000000517e-01, -7.000000000000002748e-03
2.163966068918529717e-01, 5.207000000000000517e-01, -7.000000000000002748e-03, 8.847089727481716182e-17, 2.836477324340992007e-03, -2.054897752668008989e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 3.958266880232111262e+00, 4.173311976788848798e-02, 2.163966068918529717e-01, 5.207000000000000517e-01, -6.999999999999914277e-03
2.091186466727562587e-01, 5.207000000000000517e-01, -7.000000000000002748e-03, 1.561251128379126385e-17, 5.274534136855859971e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 2.091186466727562587e-01, 5.207000000000000517e-01, -6.999999999999987135e-03
1.988676582479622645e-01, 5.207000000000000517e-01, -7.000000000000002748e-03, 1.115091260993919294e-16, 8.594523936706024991e-03, 2.906503983004784391e-14, 1.291779548002126396e-14, 1.000000000000000000e+00, 4.000000000000000000e+00, 3.827739635619072267e+00, 1.722603643809275942e-01, 1.988676582479622645e-01, 5.206999999999999407e-01, -7.000000000000013156e-03
1.848428566338148893e-01, 5.207000000000000517e-01, -7.000000000000002748e-03, 1.734723475976807094e-17, 1.292773881947675146e-02, 2.361676206762007175e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 1.848428566338148893e-01, 5.207000000000000517e-01, -7.000000000000020095e-03
1.663997124060194732e-01, 5.207000000000000517e-01, -7.000000000000001880e-03, 1.118863022827952404e-16, 1.826542735424802749e-02, 1.063698240075484512e-14, 6.078275657574197326e-15, 1.000000000000000000e+00, 4.000000000000000000e+00, 3.586533649582798411e+00, 4.134663504172014781e-01, 1.663997124060194732e-01, 5.207000000000001627e-01, -7.000000000000015758e-03
1.433689422439455852e-01, 5.207000000000000517e-01, -7.000000000000001880e-03, 1.111881969766579830e-16, 2.434101939557167457e-02, 1.026251926762385264e-14, 4.561119674499490149e-15, 1.000000000000000000e+00, 4.000000000000000000e+00, 3.415838762408752949e+00, 5.841612375912467181e-01, 1.433689422439455852e-01, 5.207000000000001627e-01, -7.000000000000007952e-03
1.163954441265539624e-01, 5.207000000000000517e-01, -7.000000000000001880e-03, 4.336808689942017736e-18, 3.053181932327314260e-02, 2.727211436870254048e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 3.216336609715709116e+00, 7.836633902842906618e-01, 1.163954441265539624e-01, 5.207000000000000517e-01, -6.999999999999997544e-03
8.707546193699933212e-02, 5.207000000000000517e-01, -7.000000000000001013e-03, 1.734723475976807094e-18, 3.586716559915588409e-02, 1.547687147951391368e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 8.707546193699933212e-02, 5.207000000000000517e-01, -6.999999999999999278e-03
5.768400638703247152e-02, 5.207000000000000517e-01, -7.000000000000001013e-03, 1.387778780781445676e-17, 3.925516729632255730e-02, -2.297929851371298878e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, 5.768400638703248540e-02, 5.207000000000000517e-01, -7.000000000000001013e-03
3.053797537641181337e-02, 5.207000000000000517e-01, -7.000000000000001013e-03, 1.112524568637749133e-16, 3.989691364185918299e-02, -1.391364548384926771e-15, -2.782729096769853541e-15, 1.000000000000000000e+00, 4.000000000000000000e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 3.053797537641180643e-02, 5.207000000000001627e-01, -7.000000000000002748e-03
7.339629150273030422e-03, 5.207000000000000517e-01, -7.000000000000001013e-03, 7.152448122690996019e-18, 3.762773937100292315e-02, -2.766135045540850652e-16, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 2.413466350417201589e+00, 1.586533649582798411e+00, 7.339629150273023483e-03, 5.207000000000000517e-01, -7.000000000000002748e-03
-1.113799000608511891e-02, 5.207000000000000517e-01, -7.000000000000000146e-03, 3.142914909575161404e-17, 3.288348457451671647e-02, -2.901450147794338810e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, -1.113799000608509115e-02, 5.207000000000000517e-01, -7.000000000000014891e-03
-2.493774317507349569e-02, 5.207000000000000517e-01, -7.000000000000000146e-03, 2.367436813247751133e-17, 2.633891904477301746e-02, -3.029633819037420474e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 2.172260364380927733e+00, 1.827739635619072267e+00, -2.493774317507351651e-02, 5.207000000000000517e-01, -7.000000000000011421e-03
-3.453260435573882181e-02, 5.207000000000000517e-01, -7.000000000000000146e-03, 7.380733662959717724e-17, 1.848231986116573647e-02, -5.631512133782731895e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, -3.453260435573875242e-02, 5.207000000000000517e-01, -7.000000000000025299e-03
-4.029668939939665129e-02, 5.207000000000000517e-01, -7.000000000000000146e-03, 3.817377158242781431e-17, 9.416179389833981284e-03, -5.158382749142482473e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 2.041733119767888294e+00, 1.958266880232111484e+00, -4.029668939939666517e-02, 5.207000000000000517e-01, -7.000000000000035708e-03
-4.208678081308847574e-02, 5.207000000000000517e-01, -7.000000000000000146e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, -4.208678081308847574e-02, 5.207000000000000517e-01, -7.000000000000000146e-03
2.183118637734964562e-01, 6.248400000000001731e-01, -7.000000000000002748e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.200000000000000178e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 2.183118637734964562e-01, 6.248400000000001731e-01, -7.000000000000002748e-03
2.135918956652860801e-01, 6.248400000000001731e-01, -7.000000000000002748e-03, 6.938893903907228378e-17, 2.717967109614387831e-03, -1.633902074381863510e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.200000000000000178e+00, 3.958266880232111262e+00, 4.173311976788848798e-02, 2.135918956652860801e-01, 6.248400000000001731e-01, -6.999999999999933359e-03
2.068047612834268412e-01, 6.248400000000001731e-01, -7.000000000000002748e-03, 8.673617379884035472e-18, 4.989683931028610943e-03, 1.112518387909479153e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.200000000000000178e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 2.068047612834268412e-01, 6.248400000000001731e-01, -6.999999999999994074e-03
1.972451200429429230e-01, 6.248400000000001731e-01, -7.000000000000002748e-03, 1.116844020239418137e-16, 8.083239420769286476e-03, 3.090347415651417401e-14, 1.373487740289518669e-14, 1.000000000000000000e+00, 4.200000000000000178e+00, 3.827739635619072267e+00, 1.722603643809275942e-01, 1.972451200429429230e-01, 6.248400000000000620e-01, -7.000000000000014891e-03
1.841662107252649283e-01, 6.248400000000001731e-01, -7.000000000000002748e-03, 1.561251128379126385e-17, 1.212100653232195749e-02, 2.289873827030429258e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.200000000000000178e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 1.841662107252649283e-01, 6.248400000000001731e-01, -7.000000000000018360e-03
1.669669910371767707e-01, 6.248400000000001731e-01, -7.000000000000001880e-03, 1.118863022827952404e-16, 1.709478082773595309e-02, 1.136540042643730020e-14, 6.494514529392743423e-15, 1.000000000000000000e+00, 4.200000000000000178e+00, 3.586533649582798411e+00, 4.134663504172014781e-01, 1.669669910371767707e-01, 6.248400000000002841e-01, -7.000000000000015758e-03
1.454896055275681777e-01, 6.248400000000001731e-01, -7.000000000000001880e-03, 1.111442082787999204e-16, 2.275587562072065723e-02, 9.757682307019014551e-15, 4.878841153509507276e-15, 1.000000000000000000e+00, 4.200000000000000178e+00, 3.415838762408752949e+00, 5.841612375912467181e-01, 1.454896055275681777e-01, 6.248400000000002841e-01, -7.000000000000007085e-03
1.203354602773380744e-01, 6.248400000000001731e-01, -7.000000000000001880e-03, 3.469446951953614189e-18, 2.852348700032154155e-02, 3.405772746284705758e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.200000000000000178e+00, 3.216336609715709116e+00, 7.836633902842906618e-01, 1.203354602773380744e-01, 6.248400000000001731e-01, -6.999999999999998411e-03
9.299314739464345503e-02, 6.248400000000001731e-01, -7.000000000000001013e-03, 0.000000000000000000e+00, 3.349227175110439103e-02, 1.657431650017212445e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.200000000000000178e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 9.299314739464345503e-02, 6.248400000000001731e-01, -7.000000000000001013e-03
6.558426845837878050e-02, 6.248400000000001731e-01, -7.000000000000001013e-03, 2.775557561562891351e-17, 3.664426572666286408e-02, -1.893582465443807471e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.200000000000000178e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, 6.558426845837875274e-02, 6.248400000000001731e-01, -7.000000000000001013e-03
4.026950146219809845e-02, 6.248400000000001731e-01, -7.000000000000001013e-03, 1.118997493475974617e-16, 3.723498681322520015e-02, -1.304478972182651746e-15, -2.981666222131775193e-15, 1.000000000000000000e+00, 4.200000000000000178e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 4.026950146219811233e-02, 6.248400000000002841e-01, -7.000000000000002748e-03
1.863633901696912232e-02, 6.248400000000001731e-01, -7.000000000000001013e-03, 1.040834085586084257e-17, 3.511149360633653016e-02, -5.928737166557028108e-16, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.200000000000000178e+00, 2.413466350417201589e+00, 1.586533649582798411e+00, 1.863633901696911191e-02, 6.248400000000001731e-01, -7.000000000000001013e-03
1.405658637580298187e-03, 6.248400000000001731e-01, -7.000000000000000146e-03, 2.189122054484925647e-17, 3.068087436811923335e-02, -2.770502864520357415e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.200000000000000178e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 1.405658637580279972e-03, 6.248400000000001731e-01, -7.000000000000012289e-03
-1.146246070321765842e-02, 6.248400000000001731e-01, -7.000000000000000146e-03, 1.097135458930219133e-17, 2.457212067597291938e-02, -2.823888908657448294e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.200000000000000178e+00, 2.172260364380927733e+00, 1.827739635619072267e+00, -1.146246070321766189e-02, 6.248400000000001731e-01, -7.000000000000010554e-03
-2.040899522200884109e-02, 6.248400000000001731e-01, -7.000000000000000146e-03, 3.069039122309916796e-17, 1.724053123664773951e-02, -5.433421187371824329e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.200000000000000178e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, -2.040899522200886190e-02, 6.248400000000001731e-01, -7.000000000000022697e-03
-2.578263679340206393e-02, 6.248400000000001731e-01, -7.000000000000000146e-03, 3.622208959480118880e-17, 8.782027917083450388e-03, -5.530870293962997993e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.200000000000000178e+00, 2.041733119767888294e+00, 1.958266880232111484e+00, -2.578263679340207434e-02, 6.248400000000001731e-01, -7.000000000000034840e-03
-2.745085828718141219e-02, 6.248400000000001731e-01, -7.000000000000000146e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.200000000000000178e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, -2.745085828718141219e-02, 6.248400000000001731e-01, -7.000000000000000146e-03
2.151658271850049875e-01, 7.289800000000002944e-01, -7.000000000000001880e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.400000000000000355e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 2.151658271850049875e-01, 7.289800000000002944e-01, -7.000000000000001880e-03
2.107871844387191884e-01, 7.289800000000002944e-01, -7.000000000000001880e-03, 4.857225732735059864e-17, 2.599456894887783656e-03, -8.541961413621239527e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.400000000000000355e+00, 3.958266880232111262e+00, 4.173311976788848798e-02, 2.107871844387191884e-01, 7.289800000000002944e-01, -6.999999999999953308e-03
2.044908758940973681e-01, 7.289800000000002944e-01, -7.000000000000001880e-03, 2.602085213965210642e-18, 4.704833725201361914e-03, 1.769812318783338243e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.400000000000000355e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 2.044908758940973681e-01, 7.289800000000002944e-01, -6.999999999999999278e-03
1.956225818379236370e-01, 7.289800000000002944e-01, -7.000000000000001880e-03, 1.117820326823444270e-16, 7.571954904832547961e-03, 3.299018333841813998e-14, 2.932460741192723484e-14, 1.000000000000000000e+00, 4.400000000000000355e+00, 3.827739635619072267e+00, 1.722603643809275942e-01, 1.956225818379236370e-01, 7.289800000000001834e-01, -7.000000000000014891e-03
1.834895648167150228e-01, 7.289800000000002944e-01, -7.000000000000001880e-03, 1.561251128379126385e-17, 1.131427424516716872e-02, 1.962517436943659570e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.400000000000000355e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 1.834895648167150228e-01, 7.289800000000002944e-01, -7.000000000000017493e-03
1.675342696683340127e-01, 7.289800000000002944e-01, -7.000000000000001880e-03, 1.117820326823444270e-16, 1.592413430122387522e-02, 1.568689234939832312e-14, 6.971952155288143699e-15, 1.000000000000000000e+00, 4.400000000000000355e+00, 3.586533649582798411e+00, 4.134663504172014781e-01, 1.675342696683340127e-01, 7.289800000000004054e-01, -7.000000000000014891e-03
1.476102688111907701e-01, 7.289800000000002944e-01, -7.000000000000001880e-03, 1.111069734701268162e-16, 2.117073184586963641e-02, 7.866211470921057635e-15, 5.244140980614038949e-15, 1.000000000000000000e+00, 4.400000000000000355e+00, 3.415838762408752949e+00, 5.841612375912467181e-01, 1.476102688111907701e-01, 7.289800000000004054e-01, -7.000000000000006217e-03
1.242754764281222141e-01, 7.289800000000002944e-01, -7.000000000000001880e-03, 2.602085213965210642e-18, 2.651515467736994397e-02, 3.140344752276814681e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.400000000000000355e+00, 3.216336609715709116e+00, 7.836633902842906618e-01, 1.242754764281222141e-01, 7.289800000000002944e-01, -6.999999999999999278e-03
9.891083285228757793e-02, 7.289800000000002944e-01, -7.000000000000001013e-03, 1.734723475976807094e-18, 3.111737790305289103e-02, 1.783927662677891887e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.400000000000000355e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 9.891083285228757793e-02, 7.289800000000002944e-01, -7.000000000000002748e-03
7.348453052972500621e-02, 7.289800000000002944e-01, -7.000000000000001013e-03, 0.000000000000000000e+00, 3.403336415700315698e-02, -1.631080341489988061e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.400000000000000355e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, 7.348453052972500621e-02, 7.289800000000002944e-01, -7.000000000000001013e-03
5.000102754798435578e-02, 7.289800000000002944e-01, -7.000000000000001013e-03, 1.212322271019760326e-16, 3.457305998459121732e-02, -1.204214016404646876e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.400000000000000355e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 5.000102754798440435e-02, 7.289800000000004054e-01, -7.000000000000004483e-03
2.993304888366515870e-02, 7.289800000000002944e-01, -7.000000000000001013e-03, 3.479191088030030752e-17, 3.259524784167015105e-02, -9.579624219842283905e-16, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.400000000000000355e+00, 2.413466350417201589e+00, 1.586533649582798411e+00, 2.993304888366519340e-02, 7.289800000000002944e-01, -7.000000000000003615e-03
1.394930728124565977e-02, 7.289800000000002944e-01, -7.000000000000001013e-03, 1.411962612463446054e-17, 2.847826416172175718e-02, -2.619299724288143193e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.400000000000000355e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 1.394930728124564936e-02, 7.289800000000002944e-01, -7.000000000000010554e-03
2.012821768638178854e-03, 7.289800000000002944e-01, -7.000000000000001013e-03, 1.868354362588067661e-17, 2.280532230717281436e-02, -2.738397830734584200e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.400000000000000355e+00, 2.172260364380927733e+00, 1.827739635619072267e+00, 2.012821768638196201e-03, 7.289800000000002944e-01, -7.000000000000007952e-03
-6.285386088278943628e-03, 7.289800000000002944e-01, -7.000000000000001013e-03, 2.823925224926892107e-17, 1.599874261212973908e-02, -4.987721962251793358e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.400000000000000355e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, -6.285386088278964445e-03, 7.289800000000002944e-01, -7.000000000000020095e-03
-1.126858418740747658e-02, 7.289800000000002944e-01, -7.000000000000001013e-03, 3.240730894101922626e-17, 8.147876444332919493e-03, -5.535529494530721964e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.400000000000000355e+00, 2.041733119767888294e+00, 1.958266880232111484e+00, -1.126858418740748526e-02, 7.289800000000002944e-01, -7.000000000000032238e-03
-1.281493576127435557e-02, 7.289800000000002944e-01, -7.000000000000001013e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.400000000000000355e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, -1.281493576127435557e-02, 7.289800000000002944e-01, -7.000000000000001013e-03
2.120197905965135465e-01, 8.331199999999999717e-01, -7.000000000000001013e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.599999999999999645e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 2.120197905965135465e-01, 8.331199999999999717e-01, -7.000000000000001013e-03
2.079824732121522968e-01, 8.331199999999999717e-01, -7.000000000000001013e-03, 2.775557561562891351e-17, 2.480946680161182083e-03, -3.356248141595573335e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.599999999999999645e+00, 3.958266880232111262e+00, 4.173311976788848798e-02, 2.079824732121522968e-01, 8.331199999999999717e-01, -6.999999999999973258e-03
2.021769905047679505e-01, 8.331199999999999717e-01, -7.000000000000001013e-03, 5.204170427930421283e-18, 4.419983519374115488e-03, 3.139782704388816029e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.599999999999999645e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 2.021769905047679505e-01, 8.331199999999999717e-01, -7.000000000000006217e-03
1.940000436329043509e-01, 8.331199999999999717e-01, -7.000000000000001013e-03, 1.121146830377931342e-16, 7.060670388895812916e-03, 3.931011375248390074e-14, 4.717213650298067584e-14, 1.000000000000000000e+00, 4.599999999999999645e+00, 3.827739635619072267e+00, 1.722603643809275942e-01, 1.940000436329043509e-01, 8.331199999999998607e-01, -7.000000000000016626e-03
1.828129189081650896e-01, 8.331199999999999717e-01, -7.000000000000001013e-03, 1.561251128379126385e-17, 1.050754195801237995e-02, 2.113192655449872153e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.599999999999999645e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 1.828129189081650896e-01, 8.331199999999999717e-01, -7.000000000000016626e-03
1.681015482994913102e-01, 8.331199999999999717e-01, -7.000000000000001013e-03, 1.118863022827952404e-16, 1.475348777471180775e-02, 1.505031273388971072e-14, 7.525156366944855362e-15, 1.000000000000000000e+00, 4.599999999999999645e+00, 3.586533649582798411e+00, 4.134663504172014781e-01, 1.681015482994913102e-01, 8.331200000000000827e-01, -7.000000000000014891e-03
1.497309320948133626e-01, 8.331199999999999717e-01, -7.000000000000001013e-03, 1.111069734701268162e-16, 1.958558807101862254e-02, 5.668571301507084337e-15, 5.668571301507084337e-15, 1.000000000000000000e+00, 4.599999999999999645e+00, 3.415838762408752949e+00, 5.841612375912467181e-01, 1.497309320948133626e-01, 8.331200000000000827e-01, -7.000000000000005350e-03
